A26KOGQVJXSXER,A26KOGQVJXSXER-4-1907-7,I can't tell,I can't tell
A26KOGQVJXSXER,A26KOGQVJXSXER-5-4445-8,no,unk
A26KOGQVJXSXER,A26KOGQVJXSXER-5-6543-8,3,2.86
A26KOGQVJXSXER,A26KOGQVJXSXER-5-3704-8,1,1.25
A26KOGQVJXSXER,A26KOGQVJXSXER-5-13934-8,WIDIANE,WIDIANE
A26KOGQVJXSXER,A26KOGQVJXSXER-5-11029-8,Male,male
A26KOGQVJXSXER,A26KOGQVJXSXER-5-5839-8,no,yes
A26KOGQVJXSXER,A26KOGQVJXSXER-5-19607-8,Negative,Negative
A26KOGQVJXSXER,A26KOGQVJXSXER-5-10909-8,Male,male
A26KOGQVJXSXER,A26KOGQVJXSXER-5-17547-8,Action,Action
A26KOGQVJXSXER,A26KOGQVJXSXER-5-8264-8,1,4
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-1-17111-14,Information,Information
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-1-15412-14,FALSE,FALSE
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-2-17886-15,Information,Information
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-2-12176-15,NAJAT,NAJAT
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-2-934-15,Yes,Yes
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-2-16077-15,Information,Information
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-2-18523-15,Positive,Positive
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-2-13848-15,Julie,JULIE
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-2-15906-15,FALSE,FALSE
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-2-1164-15,No,No
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-2-3926-15,1,1.25
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-3-11556-16,Male,male
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-3-11142-16,Male,male
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-3-10496-16,Male,male
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-3-5156-16,no,yes
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-3-4143-16,unk,yes
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-3-6845-16,4,3.2
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-3-7324-16,5,3.8
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-3-10741-16,Male,male
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-3-15283-16,FALSE,FALSE
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-3-1277-16,Yes,Yes
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-4-16216-17,Information,Information
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-4-6814-17,2,3.2
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-4-12707-17,Clara,CLARA
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-4-4791-17,no,yes
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-4-190-17,Yes,Yes
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-4-6442-17,4,3
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-4-5026-17,no,no
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-4-18103-17,Neutral,Neutral
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-4-6679-17,4,3.17
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-4-18930-17,Neutral,Neutral
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-5-18524-18,Positive,Neutral
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-5-9030-18,1,1.67
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-5-16974-18,Information,Information
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-5-5174-18,no,no
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-5-185-18,Yes,Yes
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-5-15292-18,FALSE,FALSE
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-5-5363-18,no,no
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-5-5311-18,yes,yes
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-5-473-18,Yes,Yes
A1ZNHWL3R1SHBC,A1ZNHWL3R1SHBC-5-2535-18,1,1
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-1-5790-19,no,yes
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-1-12599-19,NICOLAS,NICOLAS
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-1-606-19,Yes,Yes
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-1-19639-19,Neutral,Neutral
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-1-2215-19,7,7
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-1-3658-19,1,1.25
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-1-15257-19,FALSE,FALSE
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-1-3527-19,1,1.25
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-1-18082-19,Neutral,Neutral
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-1-5711-19,no,yes
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-2-14944-20,FALSE,FALSE
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-2-7865-20,3,3.4
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-2-5473-20,no,no
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-2-17765-20,Action,Information
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-2-14291-20,FALSE,FALSE
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-2-11449-20,Male,male
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-2-15645-20,FALSE,FALSE
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-2-8379-20,1,1
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-2-674-20,Yes,Yes
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-2-15174-20,FALSE,FALSE
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-3-13750-21,ALEXANDRE,ALEXANDRE
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-3-16701-21,Information,Information
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-3-10645-21,Unsure,male
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-3-6992-21,5,4.2
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-3-11151-21,Male,male
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-3-17816-21,Information,Information
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-3-9643-21,1,1.67
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-3-18222-21,Neutral,Neutral
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-3-2876-21,1,1
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-3-18928-21,Positive,Neutral
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-4-19874-22,Positive,Neutral
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-4-17653-22,Dialogue,Information
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-4-18532-22,Neutral,Neutral
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-4-1500-22,Yes,I can't tell
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-4-14828-22,FALSE,FALSE
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-4-6244-22,2,3
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-4-3977-22,1,1.25
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-4-3634-22,1,1.25
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-4-2467-22,7,7
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-4-18952-22,Neutral,Neutral
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-5-9363-23,1,4.67
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-5-19247-23,Highly positive,Highly positive
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-5-13266-23,RYAN,RYAN
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-5-16822-23,Information,Information
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-5-11256-23,Male,male
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-5-449-23,Yes,Yes
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-5-5302-23,no,no
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-5-1899-23,Yes,Yes
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-5-5094-23,no,no
A3TVJTQUSMF8NI,A3TVJTQUSMF8NI-5-16756-23,Information,Information
AB4SWSQGKADYJ,AB4SWSQGKADYJ-1-7127-24,5,3.2
AB4SWSQGKADYJ,AB4SWSQGKADYJ-1-2532-24,1,1
AB4SWSQGKADYJ,AB4SWSQGKADYJ-1-17019-24,Action,Information
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-1-13882-25,EMMA,EMMA
AB4SWSQGKADYJ,AB4SWSQGKADYJ-1-15153-24,TRUE,FALSE
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-1-12373-25,Issam,ISSAM
AB4SWSQGKADYJ,AB4SWSQGKADYJ-1-13141-24,Ilemence,CLEMENCE
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-1-13629-25,Ema,EMA
AB4SWSQGKADYJ,AB4SWSQGKADYJ-1-19193-24,Positive,Neutral
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-1-11612-25,Male,male
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-1-3845-25,2,1.25
AB4SWSQGKADYJ,AB4SWSQGKADYJ-1-5085-24,no,no
AB4SWSQGKADYJ,AB4SWSQGKADYJ-2-10298-25,Male,male
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-1-3182-25,5,1
AB4SWSQGKADYJ,AB4SWSQGKADYJ-2-5855-25,no,yes
AB4SWSQGKADYJ,AB4SWSQGKADYJ-2-14887-25,FALSE,FALSE
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-1-5498-25,no,no
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-1-8404-25,3,4.33
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-1-5565-25,yes,no
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-2-6730-29,3,2.8
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-2-7833-29,3,3.4
AB4SWSQGKADYJ,AB4SWSQGKADYJ-2-1052-25,Yes,Yes
AB4SWSQGKADYJ,AB4SWSQGKADYJ-2-11162-25,Male,male
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-2-9229-29,2,4
AB4SWSQGKADYJ,AB4SWSQGKADYJ-2-15691-25,FALSE,FALSE
AB4SWSQGKADYJ,AB4SWSQGKADYJ-2-530-25,Yes,Yes
AB4SWSQGKADYJ,AB4SWSQGKADYJ-2-5709-25,no,no
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-2-6763-29,4,3.2
AB4SWSQGKADYJ,AB4SWSQGKADYJ-2-11885-25,Male,male
AB4SWSQGKADYJ,AB4SWSQGKADYJ-2-3516-25,5,2.25
AB4SWSQGKADYJ,AB4SWSQGKADYJ-3-10489-26,Male,male
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-2-8338-29,4,2.33
AB4SWSQGKADYJ,AB4SWSQGKADYJ-3-12348-26,Paul,PAUL
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-2-10453-29,Male,male
AB4SWSQGKADYJ,AB4SWSQGKADYJ-3-5353-26,no,no
AB4SWSQGKADYJ,AB4SWSQGKADYJ-3-5448-26,unk,no
AB4SWSQGKADYJ,AB4SWSQGKADYJ-3-17166-26,Dialogue,Information
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-3-4896-30,no,no
AB4SWSQGKADYJ,AB4SWSQGKADYJ-3-2828-26,1,1
AB4SWSQGKADYJ,AB4SWSQGKADYJ-3-7465-26,4,3.8
AB4SWSQGKADYJ,AB4SWSQGKADYJ-3-3423-26,2,1
AB4SWSQGKADYJ,AB4SWSQGKADYJ-3-7405-26,5,4.2
AB4SWSQGKADYJ,AB4SWSQGKADYJ-3-15695-26,FALSE,FALSE
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-3-18690-30,Neutral,Neutral
AB4SWSQGKADYJ,AB4SWSQGKADYJ-4-8963-27,4,5
AB4SWSQGKADYJ,AB4SWSQGKADYJ-4-11840-27,Male,male
AB4SWSQGKADYJ,AB4SWSQGKADYJ-4-7257-27,3,2.8
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-3-19973-30,Negative,Neutral
AB4SWSQGKADYJ,AB4SWSQGKADYJ-4-265-27,Yes,Yes
AB4SWSQGKADYJ,AB4SWSQGKADYJ-4-8843-27,1,1.33
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-3-19540-30,Negative,Negative
AB4SWSQGKADYJ,AB4SWSQGKADYJ-4-12042-27,Laurine,LAURINE
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-3-550-30,Yes,Yes
AB4SWSQGKADYJ,AB4SWSQGKADYJ-4-18484-27,Positive,Neutral
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-3-9541-30,3,3.67
AB4SWSQGKADYJ,AB4SWSQGKADYJ-4-4889-27,no,no
AB4SWSQGKADYJ,AB4SWSQGKADYJ-4-6366-27,5,4
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-3-17663-30,Dialogue,Action
AB4SWSQGKADYJ,AB4SWSQGKADYJ-4-49-27,Yes,Yes
AB4SWSQGKADYJ,AB4SWSQGKADYJ-5-16765-28,Information,Information
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-3-1362-30,Yes,Yes
AB4SWSQGKADYJ,AB4SWSQGKADYJ-5-1726-28,No,I can't tell
AB4SWSQGKADYJ,AB4SWSQGKADYJ-5-14942-28,FALSE,FALSE
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-3-7452-30,5,3.8
AB4SWSQGKADYJ,AB4SWSQGKADYJ-5-13310-28,Jeanne,JEANNE
AB4SWSQGKADYJ,AB4SWSQGKADYJ-5-2936-28,1,1
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-4-453-31,Yes,Yes
AB4SWSQGKADYJ,AB4SWSQGKADYJ-5-13101-28,Logan,LOGAN
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-4-1199-31,Yes,Yes
AB4SWSQGKADYJ,AB4SWSQGKADYJ-5-593-28,Yes,Yes
AB4SWSQGKADYJ,AB4SWSQGKADYJ-5-18972-28,Highly positive,Neutral
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-4-313-31,Yes,I can't tell
AB4SWSQGKADYJ,AB4SWSQGKADYJ-5-4345-28,yes,no
AB4SWSQGKADYJ,AB4SWSQGKADYJ-5-16753-28,Action,Information
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-4-1719-31,Yes,I can't tell
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-4-6075-31,5,3
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-4-6586-31,3,3.17
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-4-6587-31,4,3.17
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-4-6259-31,3,3
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-4-19167-31,Positive,Positive
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-4-11476-31,Male,male
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-5-14810-32,FALSE,FALSE
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-5-16404-32,Information,Action
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-5-4710-32,yes,unk
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-5-15199-32,FALSE,FALSE
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-5-13738-32,Sarah,SARAH
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-5-13036-32,Maylis,MAYLIS
A2UT3V4PZZ8NZA,A2UT3V4PZZ8NZA-5-7408-32,5,4.2
A1UGBF713D1AGZ,A1UGBF713D1AGZ-1-14462-36,FALSE,FALSE
A1UGBF713D1AGZ,A1UGBF713D1AGZ-1-5405-36,no,no
A1UGBF713D1AGZ,A1UGBF713D1AGZ-1-12126-36,Donia,DONIA
A1UGBF713D1AGZ,A1UGBF713D1AGZ-1-11879-36,Male,male
A1UGBF713D1AGZ,A1UGBF713D1AGZ-1-16257-36,Information,Information
A1UGBF713D1AGZ,A1UGBF713D1AGZ-1-2570-36,1,1
A1UGBF713D1AGZ,A1UGBF713D1AGZ-1-12685-36,Lucille,LUCILLE
A1UGBF713D1AGZ,A1UGBF713D1AGZ-1-7129-36,4,3.2
A1UGBF713D1AGZ,A1UGBF713D1AGZ-1-5931-36,yes,yes
A1UGBF713D1AGZ,A1UGBF713D1AGZ-1-11722-36,Male,male
A1UGBF713D1AGZ,A1UGBF713D1AGZ-2-18721-37,Neutral,Neutral
A1UGBF713D1AGZ,A1UGBF713D1AGZ-2-6394-37,5,3
A1UGBF713D1AGZ,A1UGBF713D1AGZ-2-12850-37,Marius,MARIVS
A1UGBF713D1AGZ,A1UGBF713D1AGZ-2-19594-37,Highly positive,Positive
A1UGBF713D1AGZ,A1UGBF713D1AGZ-2-11295-37,Male,male
A1UGBF713D1AGZ,A1UGBF713D1AGZ-2-1976-37,Yes,Yes
A1UGBF713D1AGZ,A1UGBF713D1AGZ-2-5382-37,yes,no
A1UGBF713D1AGZ,A1UGBF713D1AGZ-2-16109-37,Information,Information
A1UGBF713D1AGZ,A1UGBF713D1AGZ-2-8883-37,5,4.67
A1UGBF713D1AGZ,A1UGBF713D1AGZ-2-1574-37,Yes,Yes
A1UGBF713D1AGZ,A1UGBF713D1AGZ-3-14971-38,FALSE,FALSE
A1UGBF713D1AGZ,A1UGBF713D1AGZ-3-13953-38,Melody,MELODY
A1UGBF713D1AGZ,A1UGBF713D1AGZ-3-7854-38,4,2.6
A1UGBF713D1AGZ,A1UGBF713D1AGZ-3-16037-38,Information,Information
A1UGBF713D1AGZ,A1UGBF713D1AGZ-3-12324-38,Gwendal,GWENDAL
A1UGBF713D1AGZ,A1UGBF713D1AGZ-3-16527-38,Dialogue,Dialogue
A1UGBF713D1AGZ,A1UGBF713D1AGZ-3-857-38,Yes,I can't tell
A1UGBF713D1AGZ,A1UGBF713D1AGZ-3-13031-38,Thomas,THOMAS
A1UGBF713D1AGZ,A1UGBF713D1AGZ-3-2302-38,7,7
A1UGBF713D1AGZ,A1UGBF713D1AGZ-3-14126-38,FALSE,FALSE
A1UGBF713D1AGZ,A1UGBF713D1AGZ-4-6636-39,5,3.83
A1UGBF713D1AGZ,A1UGBF713D1AGZ-4-8855-39,2,4.67
A1UGBF713D1AGZ,A1UGBF713D1AGZ-4-10667-39,Male,male
A1UGBF713D1AGZ,A1UGBF713D1AGZ-4-15732-39,FALSE,FALSE
A1UGBF713D1AGZ,A1UGBF713D1AGZ-4-13765-39,Maxime,MAXIME
A1UGBF713D1AGZ,A1UGBF713D1AGZ-4-12605-39,Thibault,THIBAULT
A1UGBF713D1AGZ,A1UGBF713D1AGZ-4-7999-39,5,3.6
A1UGBF713D1AGZ,A1UGBF713D1AGZ-4-18401-39,Neutral,Neutral
A1UGBF713D1AGZ,A1UGBF713D1AGZ-4-5805-39,no,no
A1UGBF713D1AGZ,A1UGBF713D1AGZ-4-12721-39,Zakaria,ZAKARIA
A1UGBF713D1AGZ,A1UGBF713D1AGZ-5-2346-40,7,7
A1UGBF713D1AGZ,A1UGBF713D1AGZ-5-18418-40,Highly positive,Neutral
A1UGBF713D1AGZ,A1UGBF713D1AGZ-5-4667-40,no,yes
A1UGBF713D1AGZ,A1UGBF713D1AGZ-5-12794-40,Chloe,CHLOE
A1UGBF713D1AGZ,A1UGBF713D1AGZ-5-19806-40,Neutral,Neutral
A1UGBF713D1AGZ,A1UGBF713D1AGZ-5-5427-40,no,no
A1UGBF713D1AGZ,A1UGBF713D1AGZ-5-9379-40,4,5
A1UGBF713D1AGZ,A1UGBF713D1AGZ-5-15762-40,FALSE,FALSE
A1UGBF713D1AGZ,A1UGBF713D1AGZ-5-5613-40,no,no
A1UGBF713D1AGZ,A1UGBF713D1AGZ-5-2810-40,1,1
AVEUV5HGMBAQA,AVEUV5HGMBAQA-1-12204-41,LUCIEN,LUCIEN
AVEUV5HGMBAQA,AVEUV5HGMBAQA-1-12675-41,ERNESTINE,ERNESTINE
AVEUV5HGMBAQA,AVEUV5HGMBAQA-1-11007-41,Male,male
AVEUV5HGMBAQA,AVEUV5HGMBAQA-1-14093-41,FALSE,FALSE
AVEUV5HGMBAQA,AVEUV5HGMBAQA-1-8203-41,4,4.33
AVEUV5HGMBAQA,AVEUV5HGMBAQA-1-12547-41,EDOUARD,EDOUARD
AVEUV5HGMBAQA,AVEUV5HGMBAQA-1-3722-41,6,5.75
AVEUV5HGMBAQA,AVEUV5HGMBAQA-1-16291-41,Information,Information
AVEUV5HGMBAQA,AVEUV5HGMBAQA-1-5376-41,yes,yes
AVEUV5HGMBAQA,AVEUV5HGMBAQA-2-6260-42,5,5
AVEUV5HGMBAQA,AVEUV5HGMBAQA-2-14831-42,FALSE,FALSE
AVEUV5HGMBAQA,AVEUV5HGMBAQA-2-4570-42,yes,yes
AVEUV5HGMBAQA,AVEUV5HGMBAQA-2-7954-42,4,3.4
AVEUV5HGMBAQA,AVEUV5HGMBAQA-2-10757-42,Male,male
AVEUV5HGMBAQA,AVEUV5HGMBAQA-2-14119-42,FALSE,FALSE
AVEUV5HGMBAQA,AVEUV5HGMBAQA-2-7042-42,1,4.2
AVEUV5HGMBAQA,AVEUV5HGMBAQA-2-19127-42,Neutral,Neutral
AVEUV5HGMBAQA,AVEUV5HGMBAQA-2-3329-42,1,1
AVEUV5HGMBAQA,AVEUV5HGMBAQA-2-10677-42,Male,male
AVEUV5HGMBAQA,AVEUV5HGMBAQA-3-6747-43,1,2.8
AVEUV5HGMBAQA,AVEUV5HGMBAQA-3-7027-43,4,3.2
AVEUV5HGMBAQA,AVEUV5HGMBAQA-3-11392-43,Male,male
AVEUV5HGMBAQA,AVEUV5HGMBAQA-3-18076-43,Neutral,Neutral
AVEUV5HGMBAQA,AVEUV5HGMBAQA-3-11569-43,Female,female
AVEUV5HGMBAQA,AVEUV5HGMBAQA-3-10169-43,Male,male
AVEUV5HGMBAQA,AVEUV5HGMBAQA-3-1637-43,No,No
AVEUV5HGMBAQA,AVEUV5HGMBAQA-3-19196-43,Neutral,Neutral
AVEUV5HGMBAQA,AVEUV5HGMBAQA-3-15977-43,FALSE,FALSE
AVEUV5HGMBAQA,AVEUV5HGMBAQA-3-9996-43,2,2.33
AVEUV5HGMBAQA,AVEUV5HGMBAQA-4-1590-44,Yes,Yes
AVEUV5HGMBAQA,AVEUV5HGMBAQA-4-12379-44,MATHIEU,MATHIEU
AVEUV5HGMBAQA,AVEUV5HGMBAQA-4-6406-44,5,4
AVEUV5HGMBAQA,AVEUV5HGMBAQA-4-17753-44,Information,Action
AVEUV5HGMBAQA,AVEUV5HGMBAQA-4-8796-44,1,3
AVEUV5HGMBAQA,AVEUV5HGMBAQA-4-11776-44,Unsure,unsure
AVEUV5HGMBAQA,AVEUV5HGMBAQA-4-7811-44,5,3.4
